root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 6,9855379525989
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -2,57044951241458
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 15,6602784603061
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -26,4962052412032
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -8,65432011532493
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -54,7222494164803
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15,2667012219057
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10,5003523412618
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -6,10258858540217
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 38,815734582851
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1,66557058867836
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -31,1736041791211
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -0,193647625485945
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -2,43328650773004
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -47,3643899639908
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8,80660922513293
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23,2872592524888
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -26,5344680132454
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 7,95137412302403
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -16,7756388296994
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 31,4589379885266
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 17,3051175727223
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 66,7651083352933
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -35,6067980508059
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 61,596899860572
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5,29314574230705
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -59,6545168283229
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 27,371182060954
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -17,2474544160347
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -45,3733466940457
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 22,4739602991797
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 71,8955270888208
0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 21,1452228784338
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 46,6038167835511
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, -20,7930027278745
0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -32,516319127315
0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -57,2318312169144
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 59,0729038334335
