root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -26,0744571950163
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 41,5768650181946
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -122,143686523715
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -41,7267856871401
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 18,4713371776212
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -10,3990591679094
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -876,530925099878
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -226,41096621896
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 11,7422917571656
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -290,173635395687
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -512,288053823117
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 102,341369677176
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 101,106129096494
0, 0, 1, 1, 0, 0, 0, 1, 0, 0, -406,368140536677
0, 0, 1, 0, 0, 1, 1, 0, 0, 0, -128,789595934255
0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 61,2729758200757
