root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -39,4718852623708
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -15,8697694584218
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -114,963428721
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -61,8123641897761
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 34,0251964148046
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -319,364828622149
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -334,995389486023
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -11,3873606897575
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -17,0690743856939
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -226,497335467658
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -2,48471338352724
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -382,566929349785
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 40,2318333398431
0, 0, 1, 1, 0, 0, 0, 1, 0, 0, -757,542094075028
0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 97,1610395374731
0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 221,370308831483
