root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -493,98605591141
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 34,63919074328
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -205,168965260127
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -32,6020427898048
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -219,347203024583
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -0,583828987121835
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 30,3018448523599
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -236,68177663013
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -357,124433567266
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 107,736141919625
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -376,112797065811
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 155,720274196766
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 100,207219196201
0, 0, 1, 1, 0, 0, 0, 1, 0, 0, -743,432641823799
0, 0, 1, 0, 0, 1, 1, 0, 0, 0, -110,429367757529
0, 0, 1, 0, 1, 1, 0, 0, 0, 0, -44,8265750591095
