root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 57,937961098518
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -38,3798367534842
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -7,53373874235945
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -149,895099826901
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 33,2960430647713
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 583,36214395382
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 126,619348231682
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1178,24810478071
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 474,161315677769
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 259,753266930696
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 934,681985178044
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -176,812812147931
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 599,80558730262
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, -123,707469010993
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 628,008406421982
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1249,37437986635
