root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 16,0923152579669
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -115,694170125655
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 364,880952107024
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -152,532170826598
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 190,934230569429
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 586,23274859687
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 118,773003650528
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1188,46299127197
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 476,96763381293
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 221,82275340879
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 845,296344208547
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -174,553746452925
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 733,05077110481
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 753,718470229888
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1015,86849966748
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1221,70275290379
