root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 16,0923152579669
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -35,5231025611543
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 282,495450584917
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -152,532170826598
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 190,934230569429
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 586,247972434164
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 118,773003650528
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1188,18395273917
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 476,718898309424
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 258,953894562591
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 831,183959801633
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -165,769176358275
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 732,844026507067
0, 1, 0, 0, 1, 0, 0, 1, 0, 0, -95,2751097382827
0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1079,35941034481
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1220,90697019827
