root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -11,7766362014754
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 7,11485425575104
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -48,6211781962009
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 35,8815254381438
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -6,40773609571527
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -31,2425052311387
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -32,7865721006368
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 31,1754189725563
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 30,3193675338797
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0,144328140827886
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4,05411373508375
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -77,4760860216718
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -43,4259445443235
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -34,1262738305011
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 7,98297663553247
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0,604324064762717
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -40,9021882782833
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -40,6472603005551
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, -73,573281622258
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3,12898912328016
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -29,5764280196367
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -39,0222426936302
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 25,471401321281
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -13,3106497996787
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -47,7381458917475
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -9,64500074410894
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -12,4555162946155
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -78,2342698529008
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 18,1674946862183
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 14,0252142100708
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -20,9838775634173
0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -45,0774531459934
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, -31,2022051069054
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, -1,28337284344769
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, -22,4287697660509
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, -94,9742848815843
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, -76,0025580825233
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, -7,75362524147897
