root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 69,8187265160849
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -33,3863191419222
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 656,455387964829
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 431,671039142916
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -40,8912954753134
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 810,923210095599
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 844,177748641951
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 890,55931939865
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 397,723388998798
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1003,69350957
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 354,343910383764
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1171,56512960992
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1082,19566897167
0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 273,809561814821
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 913,278373045176
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 497,762058843713
