root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 108,167454240986
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -123,124831327109
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 613,101915912761
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 413,401124684435
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -118,034384064575
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 797,450174242932
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 165,825710251208
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 695,388201343609
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 482,447644913995
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1041,06376277993
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 455,454565857518
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1172,0370782713
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1082,19313650655
0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 299,841420737417
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 938,02973351105
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 651,309897741494
