root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 108,477551785923
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -61,396919767513
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 731,991372255354
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 427,333391808418
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -86,4474028232031
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 792,069562049374
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 841,877587703725
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 733,138478777339
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 472,893346417194
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1093,9298705326
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 449,108199957745
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1169,94262073829
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1120,9071402637
0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 195,07844154913
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 918,093496405352
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 497,767225044484
