root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 165,176977465396
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -71,8697463724041
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 501,007917472225
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1013,74231882468
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -65,4006540870684
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 797,420558529769
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 886,12207100964
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 929,141984255314
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1091,22595922353
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 281,929010499521
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 445,756505624456
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 355,550328352646
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1098,51569728603
0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 681,312982361771
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 921,095544293476
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 508,724008212945
