root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 108,107908085953
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 929,159336970232
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 649,656399057955
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 414,289990124268
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -149,258549396446
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1020,86775955785
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 885,995154799006
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 689,224295097475
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 417,222323218447
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 972,769568945173
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 427,021949209488
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1145,19058626738
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1127,68383947899
0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 203,118176957128
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1069,86083029744
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 634,654653877922
