root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 194,233963447756
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -33,4970850292444
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 655,231190765846
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 316,482581086487
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -148,702348328455
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 926,07388109248
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -100,765016436073
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 728,351618862791
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 353,193037426645
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1060,22777000649
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 455,243199095504
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1168,62203496866
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1086,96514931971
0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 235,500593272073
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 570,660935343553
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 627,163019003004
