root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 313,900120975628
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 87,7323974386848
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 56,2725578684123
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 665,884210888468
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 267,946692615756
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 253,549107084623
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 153,391960592182
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1212,9014818171
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 120,944195911858
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 510,083733678792
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 29,1322691375596
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 414,56035022018
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 195,768480734419
0, 0, 0, 1, 1, 0, 1, 0, 0, 0, -123,545407059876
0, 0, 0, 0, 1, 0, 1, 0, 0, 1, -145,039099133049
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 287,116367633119
