root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 104,180616050728
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 257,8835403736
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -21,5983356366441
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 530,899380442763
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 331,80691944586
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 771,455662692191
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 100,146851314017
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1219,85288161934
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 68,07783652363
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 510,083733678792
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 27,3902562930113
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 414,56035022018
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 197,262552408888
0, 0, 0, 1, 1, 0, 1, 0, 0, 0, -123,545407059876
0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 143,453183407537
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, -113,351569879763
