2279,18670565244
4656,03802352331
5210,63666435985
2437,64346017716
2120,72995112771
4656,03802352331
4339,12451447386
2041,50157386535
4814,49477804804
1724,5880648159
4101,43938268678
1803,81644207826
1803,81644207826
1645,35968755354
4814,49477804804
4022,21100542441
2992,2421010137
6082,14881424584
2754,55696922661
5527,5501734093
2120,72995112771
1962,27319660299
5289,86504162221
3942,98262816205
4893,7231553104
2437,64346017716
4893,7231553104
1803,81644207826
4656,03802352331
2358,4150829148
1724,5880648159
4576,80964626095
4022,21100542441
2358,4150829148
2120,72995112771
1962,27319660299
1883,04481934063
1962,27319660299
2437,64346017716
2279,18670565244
2279,18670565244
1883,04481934063
2279,18670565244
2120,72995112771
2279,18670565244
1724,5880648159
2358,4150829148
2041,50157386535
2120,72995112771
1883,04481934063
2041,50157386535
2279,18670565244
2675,32859196425
2358,4150829148
2437,64346017716
2516,87183743953
4259,8961372115
1803,81644207826
2596,10021470189
2358,4150829148
2754,55696922661
2041,50157386535
2279,18670565244
2041,50157386535
2675,32859196425
2279,18670565244
2358,4150829148
3705,29749637496
2199,95832839008
1724,5880648159
1645,35968755354
1566,13131029118
1407,67455576645
1803,81644207826
1566,13131029118
1645,35968755354
1486,90293302881
2120,72995112771
2596,10021470189
1803,81644207826
2596,10021470189
2199,95832839008
2279,18670565244
1962,27319660299
2120,72995112771
3071,47047827606
1724,5880648159
1645,35968755354
1566,13131029118
4972,95153257276
1407,67455576645
2199,95832839008
1962,27319660299
2199,95832839008
2992,2421010137
1883,04481934063
1724,5880648159
1883,04481934063
2279,18670565244
1566,13131029118
2358,4150829148
2199,95832839008
1407,67455576645
1407,67455576645
4497,58126899859
4735,26640078568
2675,32859196425
2199,95832839008
5369,09341888458
4893,7231553104
2199,95832839008
4339,12451447386
2279,18670565244
4497,58126899859
1962,27319660299
2041,50157386535
2041,50157386535
3942,98262816205
4101,43938268678
1724,5880648159
4259,8961372115
1486,90293302881
3942,98262816205
1486,90293302881
1328,44617850409
3626,0691191126
4180,66775994914
3388,38398732551
1883,04481934063
4735,26640078568
1566,13131029118
4101,43938268678
1645,35968755354
1486,90293302881
4418,35289173623
3784,52587363733
1645,35968755354
1962,27319660299
4259,8961372115
1566,13131029118
4101,43938268678
1962,27319660299
1724,5880648159
4972,95153257276
4576,80964626095
1486,90293302881
3784,52587363733
1645,35968755354
1803,81644207826
4180,66775994914
1328,44617850409
1486,90293302881
3546,84074185024
3863,75425089969
2833,78534648898
5686,00692793403
2516,87183743953
5052,17990983513
2437,64346017716
3784,52587363733
2120,72995112771
4735,26640078568
4339,12451447386
2833,78534648898
5448,32179614694
2596,10021470189
4893,7231553104
2754,55696922661
2358,4150829148
5527,5501734093
3546,84074185024
4656,03802352331
2041,50157386535
5131,40828709749
1803,81644207826
4814,49477804804
2120,72995112771
1883,04481934063
5131,40828709749
4893,7231553104
1803,81644207826
2279,18670565244
4339,12451447386
1803,81644207826
4576,80964626095
1566,13131029118
1645,35968755354
4022,21100542441
4180,66775994914
2833,78534648898
5606,77855067166
2596,10021470189
