root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4,6053788471933
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 637,37478817784
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 621,49507297093
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -88,4557615473688
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 132,803439247854
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -148,963389630179
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 592,22902601636
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -20,0342829667274
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 538,984276559278
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -88,3816432263356
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 151,904907780974
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 936,428903745587
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 468,522573499994
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -140,845350404291
0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 140,422803590979
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 364,331773078086
