root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -1,11316539655134
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 637,63709311515
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 616,333446090396
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -93,3219437365774
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 110,711796283163
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -17,6839393663393
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 451,874398030717
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, -20,2662348148588
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1065,53902333939
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -93,8928880329201
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 163,026045709506
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 851,252382425735
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 413,525432558471
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -156,219398728528
0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 139,540618578449
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 340,388442758498
