root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 11,5359453958843
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 633,155580089466
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 635,767839678234
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -49,7996562076416
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 126,474684018399
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -111,410992152566
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -168,409414770121
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 62,3066598077427
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1050,52832130277
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -89,024547361734
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 166,816622905153
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1005,11047537136
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 423,258637084329
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -171,652105976524
0, 0, 0, 1, 0, 0, 1, 0, 0, 1, -46,7167319913211
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 366,901542880923
