root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4,81784497656039
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 637,37478817784
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 621,49507297093
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -88,1577323504107
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 132,803439247854
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -116,004525059062
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 519,878641647669
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 25,8961468633086
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 538,984276559278
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -88,3816432263356
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 151,338787917474
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 904,223967489807
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 469,795574665823
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, -140,167170462448
0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 140,422803590979
0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 364,14424900494
