root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 235,089649693979
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -31,6833108096047
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -105,815971375789
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -218,886854512471
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 319,163547819241
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -199,348148587788
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 25,9544661391902
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 270,956734350338
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -58,6404972480161
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 237,272011057805
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 210,359524432232
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0,0251606819108581
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 144,108553422466
0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 280,688681423575
0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 138,962760675789
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 175,73052041451
