root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -209,754934863574
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -423,09634117542
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 332,983249974458
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -92,5028803798708
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 18,248563362746
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -537,161912582973
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 13,9887167128031
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -374,710473654873
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -26,1665417410199
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -227,013407840472
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 354,410423603173
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 53,0189480894352
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 187,347615535547
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, -547,886320187736
0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 250,005446644763
0, 0, 1, 0, 0, 0, 0, 1, 1, 0, -485,810892387509
