root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 33,8649384413444
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 173,429734480407
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 71,4644430250978
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 38,977809125872
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -495,352882964311
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -635,799092572139
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 17,4942902868234
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -43,7345560899955
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 34,2198473061729
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -96,0764545163041
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 176,361527306297
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -696,354470558097
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -590,862672346391
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 179,55143775032
0, 0, 0, 0, 1, 1, 0, 0, 0, 1, -18,2917243711814
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, -70,0939140927758
