root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 398,208854876023
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1193,11405946954
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 942,481656164849
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 556,205425616948
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 834,716494218617
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 104,426992407653
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 579,200513811432
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 467,026801872315
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -115,627077885731
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -114,053843607823
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 968,632528237863
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 570,214281080432
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 59,959210647296
0, 0, 1, 0, 0, 0, 0, 1, 0, 1, -89,8758726299277
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 995,837368393238
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 608,050437042997
