root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -33,3727306026519
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 328,138964713824
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 936,062205000441
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 50,5438084669354
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 840,244875608686
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 281,084355840976
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 569,898541150612
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -143,479972747186
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -150,518423986067
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -111,861768553654
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1109,32651424902
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 539,043025828284
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 144,488211671708
0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 653,992362527477
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1066,18563731601
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, -97,7343314106939
