root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 52,2520894889182
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 576,070587452164
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 459,486492995274
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -11,6800188241022
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 945,453577773742
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -176,327651142664
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 559,114960362541
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 29,3674284702781
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -96,669308025544
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -124,584458186233
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1115,89698384328
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -80,8850097427715
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 881,084565217011
0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 720,599908539031
0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 124,685626159581
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 512,008511728736
