root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -134,935369944678
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, -32,7035027179869
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 423,900026628118
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -74,7514453629691
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 268,114899473319
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 364,96305005372
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 782,457145912607
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 616,199112897598
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 478,455578829281
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -192,879550120821
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -14,0937670319935
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1084,79121866407
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 311,71182158159
0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1065,88627246913
0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 22,923297781446
0, 0, 0, 1, 1, 0, 0, 1, 0, 0, -160,231838958535
