r,_r,false,0,0
m,_r_14,false,0,6.758393306143349
m,_r_14_15,false,0,5.881143386785079
m,_r_14_15_16,false,0,11.042719309725427
m,_r_14_15_16_17,true,8,8.355134067918783
m,_r_14_15_16_17_18,false,0,9.672145002035933
m,_r_14_19,true,3,15.0
c,_r_14_19_20_21,false,0,6.976933924094084
c,_r_14_19_20_22,true,5,10.21199571980312
m,_r_14_23,false,0,6.652235146646705
m,_r_14_23_24,true,5,7.235069923850167
c,_r_14_23_24_25_26,true,5,15.0
c,_r_14_23_24_25_27,true,4,5.58599481050153
m,_r_28,false,0,11.582151393957714
m,_r_28_29,true,6,15.0
c,_r_28_29_30_31,false,0,7.612287656079527
c,_r_28_29_30_32,true,4,8.779507309766077
c,_r_28_29_30_33,true,2,5.157083688859543
c,_r_28_29_30_34,true,7,13.425689219609655
m,_r_35,false,0,15.0
m,_r_35_36,true,6,5.0
c,_r_35_36_37_38,false,0,13.088414843145532
c,_r_35_36_37_39,false,0,7.261870448929672
c,_r_35_36_37_39_40_41,false,0,5.0
c,_r_35_36_37_39_40_42,true,4,10.674148727554826
c,_r_35_36_37_39_40_43,true,6,10.005085795485469
m,_r_35_44,false,0,9.646899706484906
c,_r_35_44_45_46,false,0,12.614818167143909
c,_r_35_44_45_47,false,0,9.227074523294487
m,_r_35_48,false,0,8.207731958774431
o,_r_35_48_49,true,5,5.0
o,_r_35_48_49_50,false,0,15.0
o,_r_35_48_49_50_51,false,0,8.555164992453598
o,_r_35_53,true,4,13.559106376696576
o,_r_35_53_54,false,0,12.232451726605664
c,_r_35_53_54_58_59,true,4,11.007868219577341
c,_r_35_53_54_58_60,true,7,9.977715985692125
c,_r_35_53_55_56,true,6,9.012858185441655
c,_r_35_53_55_57,true,6,5.378999713222311
o,_r_35_61,true,5,13.58473000351091
m,_r_35_61_62,true,5,7.154495709651449
c,_r_35_61_62_63_64,true,5,12.202415745860344
c,_r_35_61_62_63_65,false,0,11.76304950688328
o,_r_35_61_66,false,0,14.111990592776792
o,_r_35_61_67,true,6,5.171448983043956
