189,512007410218
28,3677194144139
17,8722195664538
24,43880792897
8,48223007255137
211,349384146266
108,268363745111
216,450598449624
6,33037772857035
89,0666584376611
34,3434842990557
124,929822061964
80,0387959788893
-0,0765490828844988
4,0636516900815
28,333031881709
50,9340734520563
134,710937568457
66,858182416912
210,429965227984
135,864778151681
23,2573088212458
67,7702330505625
6,14480555012765
10,1177384244369
42,1771742317098
13,3191542091996
91,05548991982
21,8759720879452
-1,68551112352939
126,369951326101
143,671476875681
106,002334339961
42,1621110078422
63,7564776076394
109,239999151397
168,829917538542
93,1918515762909
