root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1,33049044746543
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -74,4795149418722
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -12,6908330785267
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 43,6953179064928
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -15,5403117552999
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4,63653852756603
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -11,7073354066098
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 38,2259111630001
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 11,2075272923998
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, -13,0829366926928
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -33,2841166537654
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 27,3577764499476
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4,67869268759289
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1,89839630141216
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12,4537392052351
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 6,66022429501614
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2,17117509721551
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -21,7765110778268
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 26,0104340462081
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, -23,6454057047471
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -34,9711487947103
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 18,8735170510196
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7,25352620616373
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 7,20025555589731
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -49,2241750341247
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 21,0034943881026
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -2,88647597781344
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 9,4793317517808
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -64,9841121894373
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 7,54941940007288
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0,0382805743344439
0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -6,52162069037572
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10,5842530557917
0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 22,2927832162815
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12,6159504545589
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -50,2318184175159
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 4,08772611634948
0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, -19,405536715928
