root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 21,6758317384603
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 34,7091441340172
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -577,22632879894
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -479,745099283365
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 45,5851955324292
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 160,419901804429
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 40,4947879612531
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -545,367914558445
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -39,4798631648514
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -562,735846510435
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -506,580119809408
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -402,304942426603
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -29,9127261461582
0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 88,0619511489455
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, -248,451879554711
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 68,7950434138999
