root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 21,6226599699719
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, -12,0513025162607
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -14,0075764026903
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -483,507001655929
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 44,2875813571508
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 157,77616327566
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 32,7221810460898
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, -155,509063904915
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -71,1552304648228
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -546,886288237913
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 156,0163263571
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -393,970776063084
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -51,6692623946584
0, 0, 1, 0, 1, 1, 0, 0, 0, 0, -50,9083154615825
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, -249,373616114691
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 59,4222657688052
