root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3,24546836483434
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 323,971026303479
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 176,042614227721
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 720,328930444599
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 492,15358737906
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 178,244335538058
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1026,03076955952
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 389,981685367704
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 108,628304935936
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 421,766099711032
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 421,55959935944
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 67,61191471448
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1127,49486479875
0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 381,527716850666
0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 693,876000856229
0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 306,496002295853
