root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 974,541652281382
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 992,972034443261
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -59,0798745277492
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 804,934776936839
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -87,4506110706249
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -21,5759991473949
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -17,3808326447452
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -40,8854746726063
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 979,138234378524
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 51,758786601687
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 728,748905736288
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1091,50343195704
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 33,4336114849901
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1040,94379189621
0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 959,673572843863
0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 560,437888941257
