root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1094,01516281077
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 997,030518910309
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 155,515918241628
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 783,776280912424
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -87,5809529748648
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -20,5191996787428
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -13,8129140114372
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -105,918206123287
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 74,5370083589879
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, -9,92456469287292
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 906,815588099987
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1007,85018753453
0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 14,8864963499141
0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1065,382590882
0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 962,509449137736
0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 601,627156366839
