root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 16,1163224497152
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2,31001324583854
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 68,4146160281443
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 10,4986766136266
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 8,63168043286174
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -76,2415975815412
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -52,7802225794855
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66,9512897895826
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38,842715764035
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -7,64324915630473
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 22,5169879432018
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, -42,1312171997541
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 25,9878902413626
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -5,06682862381272
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 12,7697241067954
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 84,2872599717421
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -4,22053707580744
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -81,4550796075297
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -81,6767170306825
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -50,0087131574231
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -40,3554474331307
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -34,1630243606298
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 36,9848912595615
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10,1211321882064
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 19,1916590703505
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -35,9042116415715
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -35,9621284181574
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 24,7267702881341
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 41,5332691290097
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -69,636226375047
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -89,4970156822423
0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, -13,160685562288
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, -84,3264620643638
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 20,9714436219485
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -28,5316357878839
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4,58178603689565
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 15,630974096718
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, -80,3515802819351
