root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 10,5021378215735
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2,84253030989029
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, -85,6860047218551
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 9,72413119281231
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 20,8635468130784
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 85,9649648640543
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, -57,5281464078286
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 75,6731663501469
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74,4974970648272
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 82,1612124540566
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15,8461802920258
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, -76,7488527685543
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 30,6899598104009
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, -8,14686805050626
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 73,8605699742717
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 82,948116307398
0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -52,7854791665397
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, -49,2979364929498
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, -62,2849826282975
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 48,5769026277004
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, -75,7350537071527
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -14,4211567641108
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 31,8660855087486
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0,557514627086916
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -32,4835705263014
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, -35,3340923329988
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, -32,4691558510709
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9,69613209355189
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -62,3818702864187
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 82,3409198135223
0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -2,33403910256312
0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 26,729856563114
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, -41,6194349519289
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, -37,4404111649072
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -71,4542691285009
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 64,0978054039463
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 14,4373099255616
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, -80,4323960188652
