root, time_passes, gvn, instcombine, inline, jump_threading, simplifycfg, sccp, print_used_types, ipsccp, iv_users, licm, 0
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -33,4952355205531
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -10,2329652761201
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -23,5264844603983
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 20,9815364623431
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 10,4913483902075
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1,39767378846411
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 73,6975989416066
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 9,3546162984516
0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 34,6279638295986
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 21,1180244291473
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -17,7670530056158
0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6,02605667186847
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 27,3433691995242
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 6,55909780430251
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -34,3070110709396
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6,47375569543569
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 12,1026117025548
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 62,1610086600885
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -38,7788332438606
0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 14,1682611519841
0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23,71387216769
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0,661109971260865
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, -18,0880486160695
0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, -3,58472852737628
0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, -2,62592437769848
0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -38,2568948684391
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -22,6492486538004
0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 19,1253729380042
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, -45,3021560775737
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 73,8236609587632
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3,704068102011
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -13,1552947569161
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 35,1556328857387
0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, -13,0317032795123
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, -38,1901076221049
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 16,04942455867
0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 16,5948757679487
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 24,0818988455956
