root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 82,4077294415093
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 232,900954720305
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -130,803259695207
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -147,612907852118
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 36,8482604778449
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 87,4221930010968
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -25,1253157467163
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -122,002801758942
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 187,332005144169
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -68,4540201616451
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 133,080140443203
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -164,163785414042
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -175,598354853318
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 153,087894293477
0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -59,9561063520643
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -92,0646197825238
