root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 82,1874420190046
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 233,233545359193
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -84,201264924837
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -150,68396530516
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 46,4868941817903
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 78,767370539162
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -17,2016274707803
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -86,8439935180914
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 101,49770487983
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, -75,0522538315889
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 136,203095995209
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -171,988022498287
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, -175,593066286703
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 193,605173151335
0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -60,0969562879306
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, -134,159245642552
