root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 13,6424776520004
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 224,55513630505
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -125,092482571462
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, -63,822271127883
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 37,4184206495277
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 11,4884181825102
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -93,526859156111
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -111,630660218556
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -0,537770562269259
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 107,895188090112
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 134,851044328087
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -114,219055300045
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 147,203726128809
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, -151,591465244945
0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -84,6927864191561
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 19,8669145712071
