root, Base, HostnameLookups, KeepAlive, EnableSendfile, FollowSymLinks, AccessLog, ExtendedStatus, InMemory, Handle, 0
0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 13,6424776520004
0, 1, 0, 0, 0, 0, 1, 0, 0, 0, -169,582956486918
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, -130,189368794032
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 21,6086976686938
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 36,8836942704275
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 6,98831148676488
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -93,526859156111
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -124,043995629403
0, 0, 0, 0, 0, 1, 0, 0, 1, 0, -0,769083720291073
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 107,895188090112
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 134,947742938906
0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -114,219055300045
0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 141,237636339019
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, -57,0619731900409
0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -86,8526492730081
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 19,8669145712071
